carrier_id,name,country,industry,revenue_usd,ebitda_margin,current_ratio,quick_ratio,debt_to_equity,interest_coverage,on_time_delivery_rate,lead_time_mean,lead_time_std,inventory_turnover,supplier_concentration_hhi,customer_concentration_hhi,dso,dpo,dio,cash_conversion_cycle,fill_rate,freight_cost_ratio,capacity_utilization,betweenness_centrality,clustering_coeff,pagerank,country_risk_score,natural_disaster_exposure,geopolitical_risk,port_proximity_score,carrier_failure,carrier_tenure_days,carrier_type,region,fleet_size,credit_score,damage_rate,cost_per_kg
SUP-0277,山本食品株式会社,JP,Electronics,195241073.02746928,0.1882824125754942,1.4769754204957444,1.1719490142097495,1.0692951126043655,2.71593324003485,0.7708888685719323,17.139465977070447,6.311664355909473,5.702822988492977,4847.637489660958,2300.518532237867,31.994056748769832,28.14541795629624,54.48219512593767,58.33083391841126,0.935431507132424,0.04604353842126862,0.6308997512672946,0.0019199531029116818,0.43805747759972363,0.0048271877136246465,0.02223074451267837,0.8606425506973698,0.10716240637741639,0.8832228296274233,0,2830,Air,APAC,451,435,0.02203134081682477,3.980351533720415
SUP-0278,Taylor PLC,IT,Machinery,27673151.80187432,0.14828746908808368,0.9999726204777548,0.5882118959201325,1.3468743134993197,3.702665706834783,0.9777926532618945,6.5763144862513245,1.7459292587490565,5.775963147881277,2714.4745065398192,1100.3698218013456,17.402342522756495,27.246540110822203,56.716699568560394,46.87250198049468,0.9867787744533807,0.06706564715787458,0.702701731095186,0.05862413275440359,0.17039680185439823,4.3868865357059916e-05,0.189414318379542,0.38218131345804407,0.2510095069733722,0.7859761880222524,0,59,Ocean,EMEA,197,846,0.007605934812531814,2.4444395004335435
SUP-0279,Garcia Group,FR,Metals,10592971.181861408,0.10758761214597465,2.159766036358924,1.2686100183603226,0.8447745471174086,2.212084432898967,0.8921806009170642,12.574049509716385,1.4867530965516829,11.075913081058307,3943.625257627914,3861.121222909304,43.85556624527377,27.98271928772464,98.74728413601636,114.62013109356549,0.9633928762763191,0.08360238317447982,0.79183319231016,0.0008529911595425108,0.12206325695564696,0.01021030915696515,0.15021051736159224,0.1487038623960089,0.20408970200616877,0.7244792343688551,0,3162,Rail,LATAM,27,701,0.09368230323024009,2.7797034395465183
SUP-0280,加藤情報有限会社,CN,Automotive,649921.1198625038,0.22857669865526994,1.325675992450961,0.9552344707449301,2.3161249274046027,5.8630886511449605,0.944416645055379,8.132478846730455,1.261966735567103,7.946672410414268,631.0780972107516,273.186838543005,47.67990563165257,17.696084997575966,66.95529322891076,96.93911386298736,0.9456171661044002,0.012151881381289779,0.7232819749974189,0.050943160208854046,0.36861948564625857,0.0002535967125661125,0.477361879816922,0.5622254066914171,0.5599944793978987,0.82012180438602,1,2708,Air,LATAM,158,347,0.13853566249533764,3.892270872031534
SUP-0281,雨林木风计算机传媒有限公司,CN,Semiconductors,17139066.039995134,0.12273459020763143,2.434652605390988,1.5101874514495626,2.1988942210987243,2.4867784755291034,0.9575421321273317,10.030563092504845,2.0788975553926186,7.739947706560827,2509.5620437652015,2350.3505549014476,17.944918812696663,19.792622382018973,30.055700260534582,28.207996691212276,0.9413705493387678,0.05723504502203054,0.7772605236973197,4.523005517065967e-05,0.03334164837934116,0.0017699043630271863,0.39020694399826766,0.4880738796504727,0.4913152219389688,0.8523432782647146,0,2706,Ocean,EMEA,468,715,0.04417600926883828,5.056760595672955
SUP-0282,Conradi AG & Co. KGaA,CN,Apparel,1067930.8288268887,0.22075000783935778,1.5149634081949597,1.1651040011789828,1.3117304620518908,3.8632594805148,0.934062419002331,21.674712227451337,3.1370769360521553,9.661329872508405,2572.582944298367,867.6432501541116,57.616730147556,24.233433859054838,24.485196444848054,57.868492733349214,0.963089264638659,0.14593110656275718,0.7567937902876725,0.03856323042254568,0.4745719871611797,0.0008149094859922122,0.4886559986546124,0.5044106631161238,0.4304547246023094,0.8011019295311466,0,1454,Air,EMEA,382,833,0.055665251642453006,9.21107255529622
SUP-0283,Textor,CN,Food & Beverage,167182814.9086322,0.09528673101124749,1.3640460137528196,1.138829217292383,1.1475115712661417,8.838288318994977,0.9469599659748865,15.891892927205527,0.6248303684955944,5.483772605688641,1368.7403970599119,599.816617843166,49.7135837355152,47.197075906550374,20.40447589167613,22.920983720640955,0.9834456726198548,0.01257532626489699,0.7042356901987592,0.028166370569536255,0.4140802394402836,0.0006625994703744127,0.45046522486926993,0.5469569081357963,0.4580991925421409,0.7932055074193093,0,2929,Multimodal,LATAM,419,353,0.03231116718652406,4.38899989183813
SUP-0284,주식회사 보람바이오,IN,Consumer Goods,501736336.8500377,0.051217969490069834,1.5630088807363893,1.2188499896421727,1.2621617171622126,2.5625151712841885,0.9882705093452757,21.434890105068632,5.7985821618541555,14.613463877824353,1786.7455042569927,2322.8717435827853,57.565669651398395,29.56968189920726,84.4882247701095,112.48421252230062,0.8470511150688433,0.04110553887392661,0.6064134842756769,0.05859936504583565,0.5218431786553257,0.0005321670758046038,0.4295518809458258,0.6755275557594997,0.3054306182510076,0.596829849735778,0,1412,Rail,LATAM,456,527,0.07393144983252849,7.401910521277806
SUP-0285,"Wright, Kelly and Palmer",DE,Pharmaceuticals,4907023.094038122,0.14540778528117412,2.069553799574855,1.6828630734810561,1.267603370523327,8.422350073368765,0.9648944585968229,14.370719196546036,3.719446110773591,7.382613223716084,1107.548551119206,5028.911548142444,46.21988130197428,24.68368068231024,27.410135612581552,48.9463362322456,0.9445490511242061,0.04363394952622009,0.7312345287611886,0.005722293485287491,0.25542320097696225,0.00016367609782995477,0.0937071054576486,0.16156516460909304,0.023505400522901287,0.8988488616085539,0,207,Ocean,MEA,63,557,0.10087729787532737,7.687978139572633
SUP-0286,Gertz Becker GmbH,CN,Metals,44187013.207441196,0.1368102910436909,1.5399867473525823,1.0870394038747848,1.287852603844291,8.651938954796213,0.9629016123522524,14.851068153200998,5.41983660245943,4.81648195592447,2532.0103131180176,2458.361303193542,47.535323320552386,48.94092204944961,84.78468579810283,83.3790870692056,0.9374068467295922,0.04466085577075135,0.7918743919585727,0.0023431431121038807,0.24624878823716165,0.00159157039195759,0.46905186835277307,0.5075587806718975,0.49276313552813633,0.8120834772137354,1,3316,Air,MEA,144,372,0.02170425190830315,3.9919370973794854
SUP-0287,株式会社山田保険,DE,Pharmaceuticals,5661599.208736746,0.09518628104568692,1.4204625942526243,1.1359379582735565,1.2058690846927815,10.422478581811815,0.9631054625362571,4.999962937401418,1.2152739907782273,6.587539289506001,2525.3508491745024,1707.2255355357483,45.07322364689143,55.727339043829105,52.59052762916496,41.93641223222728,0.9457755645751299,0.037432247226967856,0.8526231523072697,0.009343843080284823,0.23735551894393425,0.0004723250701989473,0.1554617900020389,0.13817190032259027,0.12695057747035093,0.9143260803165602,0,879,Air,MEA,34,410,0.03929149129009496,6.0336075912578755
SUP-0288,和泰科技有限公司,IN,Machinery,6872445.299961996,0.08878591374127613,1.5532515674547531,0.9395167592660482,1.570618653807825,5.014996863221456,0.8692618511224467,10.394091327079256,1.760820091178853,13.680400144614461,2237.7347786779937,756.661016270378,51.799936769593714,49.508926386784324,47.7009560560391,49.99196643884848,0.9805125052759309,0.060424412755836834,0.7317300929066128,0.01725280694113911,0.2752544021079313,0.00010175835945262295,0.38979889729487927,0.7255919171438404,0.47791867778631214,0.6083775416383206,0,398,Road,MEA,7,395,0.0006500154196987353,3.9678959989518483
SUP-0289,图龙信息传媒有限公司,CN,Food & Beverage,113690386.95883648,0.18481322188356403,1.1257432055003063,0.6422414149921156,2.121083915449338,25.0,0.9750169387596864,10.88673999080711,2.471743237043456,5.974072956213083,2884.3230636057738,5210.684273772748,17.68111096019504,21.30121260923449,34.69396816412832,31.073866515088874,0.8460114371914285,0.19382478727369581,0.7594667275112493,0.00024909310145634743,0.1800286437925952,0.00015358089432062805,0.46420524044483547,0.5772129116298281,0.47584532119070017,0.7803861002028877,0,2281,Rail,AMER,418,401,0.06724976960744082,8.680402920776771
SUP-0290,Schuchhardt,GB,Automotive,22363114.29544543,0.10313041638553261,1.8572733673949469,1.38698562457556,0.6452250627465016,10.4189572280467,0.9625359731296921,22.462166615538532,2.1519610344373232,11.879080352381902,1450.7229173547112,441.3201375227067,20.077027009203785,24.579199879569586,56.279843781284704,51.7776709109189,0.9706931251633641,0.021402056800803947,0.8604464660278272,0.032840564771158376,0.23406854065123073,0.00010438281599795057,0.18248843476283955,0.1418733478321797,0.07210825945971995,0.8824947919436037,0,875,Road,EMEA,468,521,0.025078244153406853,6.159044606275949
SUP-0291,"Willis, Lowery and Jones",CN,Apparel,783511332.7056209,0.15345598824597206,0.9646229511877722,0.5455769964022816,0.7186374147125548,5.811868381877202,0.959563461936577,9.458230700693042,2.5538318081482156,5.405014336906195,3571.5201828661807,5438.3140842650655,27.264809460469298,61.898405998671464,40.13563602430662,5.502039486104451,0.9318839319322318,0.026580239177006887,0.39642898528516585,0.03857546324616347,0.5152662926198646,0.000330249567657353,0.4433384917595121,0.4987081619140177,0.4739039808122484,0.8018482179647884,0,3136,Multimodal,EMEA,82,555,0.012113385457578991,2.4713340910328605
SUP-0292,Orr Group,SG,Pharmaceuticals,9207556.306730634,0.18003473610588658,1.4430566877791478,1.1800515624609735,0.47278675951602306,2.223895679824844,0.8837859779254087,13.9075207438966,4.398682874959588,5.03880097306965,2008.1330774492249,1580.1762797903546,34.74625968768466,32.998294450082206,33.62915349356017,35.37711873116262,0.8743185542087727,0.04633391871285586,0.8642761333139516,0.018699322967727413,0.5983911784997525,0.0015017455677947692,0.02373019172910757,0.16433144414299614,0.08587704004432994,0.9187603215209094,0,1636,Ocean,EMEA,362,430,0.01831727918984204,4.858658281720245
SUP-0293,网新恒天科技有限公司,CN,Electronics,178245552.30628586,0.15417883215627218,2.070552671385942,1.5683737552726558,2.270133045696015,4.146865299484809,0.8781744122312617,13.638254452593824,1.2604491016116381,10.27587284607145,1641.524815405187,3389.7793168257544,42.745108565815585,26.922144782050385,57.28291394619215,73.10587772995736,0.9462535300026454,0.18792742142434618,0.8493772817144489,0.01715584234717155,0.11227626850573853,0.0002496493626124596,0.4838021562077997,0.5503295181117037,0.45543841616007763,0.7857503048983813,0,46,Ocean,LATAM,269,459,0.033589412240456536,10.217031481717711
SUP-0294,Williams-Glass,FR,Electronics,29350696.23948327,0.3769906718983241,1.805638890079148,1.5089005878315034,1.5686164297873013,14.028087664642037,0.9359078813321986,21.733124691636988,3.108593258619617,4.77318463110243,3112.497978474187,1943.942530542653,41.673801138128006,39.93843664099179,37.63799123210749,39.373355729243706,0.935662152843408,0.09009339656439266,0.589041744264138,0.012205004899269093,0.10179838126100137,0.0031334715641095708,0.1917438805304687,0.16379735493000033,0.15718747837374375,0.736416064978507,0,3475,Road,LATAM,39,405,0.08081584849439671,4.0934350485098605
SUP-0295,佐々木電気合同会社,MY,Pharmaceuticals,118634277.38273722,0.11266452940167562,1.9681542446314522,1.2678180410341193,1.827886734281848,17.595227359263713,0.8638018666040583,11.394467822048586,4.021351644449872,11.148111652919985,2801.973551719103,2837.0126828611096,57.216500357902305,44.831885982893674,27.135222592444432,39.51983696745307,0.8954295845150547,0.0868736444889764,0.7351512631988718,0.01986870161225969,0.6822052966227952,0.0006066261725257994,0.414439175640878,0.42827817225507797,0.2592763735446986,0.857193692662566,0,1892,Ocean,MEA,458,737,0.0390810763500288,5.606112470409684
SUP-0296,有限会社伊藤鉱業,AU,Electronics,9876657.32787257,0.07511812257544084,1.6168604873608696,1.125088316273559,0.5725249618508372,14.623989260728996,0.827808079645042,18.42840960873728,3.973692579301202,8.809344204164367,4505.514016807389,3666.1735132609424,57.939427966472664,23.841319090139958,54.59342136823302,88.69153024456571,0.9228018939443684,0.14822859671039154,0.7260905086591002,0.0008162374595938317,0.20057291567127028,0.00046995036227932043,0.11574938831644369,0.46939927921944075,0.10653607164129808,0.6782545466120435,0,981,Multimodal,APAC,436,416,0.036652160128246715,5.888135646026832
SUP-0297,Matthäi Fischer AG,NL,Electronics,21875597.954491705,0.15854307744956062,2.3418093434802056,1.8090643669636841,3.939165401055708,8.399345997549991,0.9802046671349581,5.194328892885985,1.3390954607143373,4.774088342969211,2550.014542203278,3035.861270649909,25.81732960813614,32.71311223952295,39.17376146057079,32.277978829183986,0.9636808579688821,0.04701425005783504,0.8881472723269304,0.04572162756432437,0.05308567315738159,0.0007438821376608394,0.0,0.18148818188656576,0.13257816328597394,0.9816444946522753,0,2481,Air,AMER,285,799,0.02009289205507278,2.6689591112206985
SUP-0298,주식회사 코리아,TW,Machinery,19172782.274596255,0.16178406036880147,2.1758290384773455,1.3551796411118568,0.936776507047515,1.6412724661231968,0.950771306358166,5.435710743128067,1.7095167005319964,7.129767519991552,2140.6741896170456,2632.258121322969,40.262899782957405,43.407143645450105,51.64818248465869,48.50393862216599,0.9480828505449832,0.06160510869363315,0.8659884800570726,0.010774625280399111,0.36394637536388924,0.005880910391248604,0.2682083636501844,0.6744447550303709,0.5709868885115982,0.792320227386209,0,1950,Road,EMEA,355,596,0.04310174912534985,5.78549529796697
SUP-0299,Langern Rogner GmbH & Co. KGaA,VN,Machinery,4537495.520369775,0.06749191724934055,1.8848388023984863,1.3430506456732596,1.49320301060551,6.617578081278971,0.6746839809270972,3.8896836393881844,1.1101816838638858,5.615961743919888,819.1990120981055,708.2236688940038,26.072141815796883,18.83817020615726,32.23555612496167,39.46952773460129,0.9369302586090438,0.014056896087153553,0.7772081857173678,0.07713163793350221,0.19836502975056813,9.273318783321988e-05,0.42076997561705987,0.7523494441144833,0.4355187924517969,0.6525827705036912,0,137,Road,MEA,201,741,0.05076549409049939,2.2324115729044354
SUP-0300,Ramirez and Sons,TW,Machinery,90799384.8858355,0.15809981560247457,2.177687933870932,1.6285625418976644,2.253829560743717,1.6601004250515745,0.9747527665290118,18.04723500211976,0.967499086291572,8.797682005626523,1914.4594987309497,5956.672083455129,33.94362922351726,30.112434205146673,22.096944646124317,25.928139664494903,0.9578193224705867,0.06428398358011944,0.6014381002911643,0.0014610540288673142,0.09552112622738211,0.008701797711875911,0.30224341959140594,0.6721766339036057,0.5521560225259639,0.8578686358561274,0,2779,Air,EMEA,397,650,0.030700900045382225,3.277850744511872
SUP-0301,合同会社斉藤情報,CN,Pharmaceuticals,88675838.20730498,0.155997864583785,2.06499347442049,1.7421164561731015,0.746628266082386,1.36345653502873,0.9210596794331071,17.06165365187437,5.584785654938536,18.98974549114577,4839.42319705226,3188.7519095899656,41.62564932670916,19.18721436610827,96.30661242123945,118.74504738184035,0.9120311544579968,0.07007320138167568,0.7862182978802756,0.031656177504078155,0.2839864764308977,0.003062462540498132,0.5344132417220335,0.48541481523510516,0.4578051979846952,0.8027898427903609,0,1482,Road,APAC,225,446,0.04764161133467325,7.674180279129546
SUP-0302,新格林耐特信息有限公司,IN,Semiconductors,79170110.25724746,0.15767659997048347,1.4450745992291265,1.1176365739175969,0.9725881011918444,5.426676845776095,0.955017017176265,19.07567163836077,7.080068870414903,6.138913048500783,2750.411930303779,6142.037523236866,10.0,20.217888892233923,87.6459764327284,77.42808754049449,0.9003547617599652,0.18006266339030128,0.5114904770964555,0.035384277431495866,0.22330891558544005,0.000702222086943591,0.3459729183221402,0.5680641260973782,0.36478548629603874,0.6487336656693775,0,2563,Road,AMER,494,630,0.04357204404368602,5.356860871170658
SUP-0303,中村通信合同会社,JP,Food & Beverage,522393298.6481361,0.16185933696788274,1.10167343296664,0.6449628739415166,1.5030600520461512,6.81114034589208,0.8946619089295458,8.682583148453254,0.6583949856494915,9.649326661723679,2882.7590235838306,652.7200732534056,96.01434581303211,23.92107737927906,62.921787106960636,135.0150555407137,0.9500574889834181,0.042023235573777476,0.8098615434633212,0.005255546088364803,0.3065835102386947,0.004278137314153468,0.2621101044298215,0.8323405556435144,0.24739235206078208,0.9288023189511412,0,3272,Ocean,MEA,36,450,0.018725208722215406,3.848798786564497
SUP-0304,Hiller Girschner AG,FR,Electronics,438420740.7011988,0.061227962110539526,1.8703183139662118,1.2953825304903084,7.496856844336766,9.232239749095497,0.9280594465448733,9.191013114249234,0.8851383624515753,7.479906716360021,3348.145232334405,1052.8550494305098,45.90451466567916,36.264808751094286,33.31789557573227,42.95760149031715,0.8994743116249976,0.2102152194000479,0.6280360650962361,0.10876470643386071,0.115429057931574,0.0004472086130497542,0.10088360183628789,0.19699919103334151,0.07142077875180922,0.7779034642133315,0,2240,Air,MEA,90,365,0.01856412200366763,5.6025985148319934
SUP-0305,Hartmann,JP,Electronics,11411254.01037385,0.09139138353053927,1.9422105230066093,1.4112708307619914,1.6171653711486735,6.670594539479524,0.9071938180946012,11.467032493082606,3.368841380116824,7.478474680940545,2489.3780573968947,603.4662217078364,28.838713113444243,26.34269346143183,34.807783077257696,37.30380272927011,0.9365541663789467,0.25,0.7277952795594297,0.06017179044993913,0.5357659843872772,0.0011134872349205089,0.11165493432632774,0.8212026155329403,0.1598429848877203,0.8934860072354247,0,2461,Air,APAC,484,440,0.006544017812107086,4.349034542099826
SUP-0306,Brown-Frey,DE,Chemicals,50937229.41577778,0.19177744753967563,2.2867728717013334,1.3583132270754708,3.5389026399636965,6.856991499327315,0.8903423859098178,25.074456320361808,6.260505120795858,6.80322959336392,3027.000174808299,3674.097565279052,79.11859284571973,23.118490456822045,80.73431671147509,136.7344191003728,0.9560081246404822,0.06595892248846051,0.7131372747589207,0.030516897139629812,0.38656465904357135,0.0003220196918230632,0.14226023561558943,0.22387572709716302,0.1564223153362983,0.8829736310965263,0,951,Air,EMEA,147,451,0.02962158273142591,4.509964360593415
SUP-0307,주식회사 네오국민소프트,VN,Electronics,6939904.846316401,0.053768927478529106,1.2449602696582769,0.8460623219467681,2.7826504898711577,2.038629833608344,0.9233664208771221,28.41491160283255,4.656416185459307,4.812858916207985,687.0425525610535,6273.901461389677,31.849686272272244,30.588429768946327,33.88881372155624,35.15007022488216,0.8245515726329448,0.015511791413898156,0.8521741519754104,0.08048548335856322,0.26600464969224397,0.0030916098013532498,0.49621521334120633,0.6496359227430722,0.40944441426237443,0.6531223062140813,0,890,Road,APAC,158,374,0.10541636872894423,6.223978069674917
SUP-0308,同兴万点科技有限公司,US,Apparel,25310012.64760768,0.29417645293562056,1.2561741114654597,0.7979239875020053,1.683383947344789,4.12068187064968,0.86199863076219,18.117969664579412,4.138411940796647,8.737027026424686,1505.9915322539719,3985.052248343242,38.59056259928664,18.938841303962622,29.48029228106266,49.13201357638668,0.9284904182591878,0.07628176285776572,0.5630063852382815,0.027453162953119958,0.32411908740502543,0.00025109994618930157,0.1824973455511867,0.5054779033373371,0.13571989840643728,0.729048829278812,0,1532,Air,EMEA,396,312,0.06548842105230027,3.1152709464805635
SUP-0309,立信电子网络有限公司,CN,Consumer Goods,7278978.553636384,0.11148940176189694,1.8926350792882085,1.1084184460697284,0.7456362017215162,1.3421953194217584,0.8348533756134016,14.375277091121642,4.19260543755464,6.39572069321745,2014.7785564517867,4207.819272416615,30.118923919249536,35.57066520695078,103.14309932058084,97.69135803287959,0.9500873252181754,0.108283381245279,0.6193568600448329,0.04406800346200056,0.29582150142859975,0.000671613332071413,0.41152722665969976,0.5121139433736218,0.46673339417167437,0.791527432905279,0,3117,Multimodal,AMER,98,819,0.06967555826820829,4.572994320801353
SUP-0310,富罳信息有限公司,JP,Electronics,616852577.0753623,0.07483798427811003,1.6138940177428358,1.135556133733603,2.5493850328333165,0.9024018902756709,0.9473829236481763,23.752584576895728,5.040809700211491,4.700176015544552,5756.200396868838,1347.17416489206,70.8664227254243,47.11327011617389,39.494489632188646,63.24764224143906,0.8588926640489717,0.21517241225458023,0.7161923544118911,0.007502751054160743,0.3234836848806317,0.002009101100225296,0.17510140638695362,0.8128891636040104,0.18585758874236227,0.8565601978211842,0,1927,Ocean,EMEA,259,582,0.014216045744765444,3.8338361309547926
SUP-0311,Baum,DE,Electronics,49993137.33567994,0.2048083430066088,0.9363850740846602,0.5615406941969479,0.549434228868699,8.105267572243289,0.873734827413703,10.719652846810266,1.0310139069902151,12.269133429966553,2146.1058016865527,3406.0286849297504,35.09315571128886,29.029669221531016,97.92605609793473,103.98954258769257,0.9864404872984335,0.12862074752658043,0.9290854734229873,0.0028576325940451587,0.24224397404542644,0.0034947562926461485,0.048322112804967114,0.15455228516649863,0.15430419209596205,0.8677971010184462,0,1289,Rail,APAC,146,521,0.03677624595985724,2.02830062657699
SUP-0312,Rose,CN,Consumer Goods,15618110.741170961,0.2147517395260346,1.8450981042724588,1.341683793274899,3.5272730813241484,2.4534629730864252,0.9543163977018365,10.019460328337109,0.813722283763356,7.764055482087018,1816.695227450364,2086.6076405832077,38.853324283498026,27.631057247490055,20.101693086061353,31.323960122069323,0.9240357846003499,0.18738039785024663,0.7283334888394293,0.06759744692208294,0.33809054176491304,0.00021166437789334647,0.4101377068009896,0.5741277333172449,0.5262115759161606,0.8419263085584316,0,2852,Rail,AMER,102,811,0.04145417866367523,2.828572371136935
SUP-0313,浦华众城信息有限公司,US,Food & Beverage,262887605.61209896,0.12619026692606491,0.9457974220134472,0.56833825841878,1.5219664029688211,9.006970717505524,0.976503474637295,11.421401725031856,2.285523398456162,6.59261788868672,2480.5177000872127,2801.764380546801,59.23501645569002,34.79160566938974,52.40973944842988,76.85315023473017,0.8944957563354128,0.03457301529967403,0.760324826098713,0.014106899691631708,0.3426993245136369,0.0022449573728415997,0.1452564917947871,0.44105213787170233,0.15057286207494805,0.6878019438605211,0,3119,Road,APAC,482,423,0.03564353317542368,9.816878729596016
SUP-0314,戴硕电子科技有限公司,US,Electronics,314509.38019250106,0.1104987568315901,1.2416275191164021,0.9524257464654792,0.2752338639418645,10.877300146170969,0.8186359850697451,7.46811642412047,2.7954419481401103,14.440377956184564,2869.3112152606104,1386.94787404778,46.24973725569867,13.31128580890702,113.92510964812158,146.86356109491322,0.8778888339598241,0.021893276249903823,0.7281363148105898,0.03604960937605002,0.07343830871025564,0.00016629392215022917,0.10900182000494489,0.4646232725340393,0.20461942837453978,0.7468828525073038,0,3297,Multimodal,EMEA,103,521,0.005821268418019182,5.432294786539281
SUP-0315,Guzman Inc,US,Semiconductors,430109.37262523605,0.1292786749490486,2.473179109353045,1.505108761150124,1.1004248615218868,2.7306676515429436,0.9555195978920239,11.16177860892564,2.711433476951939,2.950454517562246,3762.5593925155986,1135.5347341437728,35.811202875811375,37.141204347706186,41.05347036717645,39.72346889528165,0.8568070386003677,0.038492587585576714,0.772527613701337,0.003985286634369287,0.3116006987594885,2.8824860347497462e-05,0.20263741239393163,0.4794242976725116,0.1670896481664868,0.6503217725703536,0,1112,Air,APAC,51,765,0.037462851357225026,2.3122147912837097
SUP-0316,(주) 브레인중앙뷰티,DE,Semiconductors,118648667.51975094,0.08684618714013467,2.8504124563682693,2.334161515715436,1.9984436298739783,7.186820594293318,0.9072366989893423,6.967775205897057,1.319288731553996,13.962992011832627,1917.0119036755536,1850.8139211222326,57.06302672284721,90.0,35.44555133563593,2.5085780584831525,0.8122478084637221,0.13467730240695658,0.5681110252442491,0.012138444412473907,0.35014788435242816,0.00023619057229059312,0.07109162340452012,0.07897471601133164,0.14295600839104158,0.8140962028967091,0,2598,Ocean,APAC,338,647,0.04461210899892828,2.074712961020926
SUP-0317,华泰通安信息有限公司,MX,Food & Beverage,27260161.161652934,0.27956554154551216,1.1448837339611442,0.6386880534757252,1.1709152127871074,2.640780763300421,0.9353231794408615,20.338261387299873,7.438248355227822,4.758374057979076,2383.530387181252,3075.6992298677033,101.02755402577492,28.529239580891925,22.55877309808333,95.05708754296631,0.9423092129558861,0.16565633694482046,0.4232166942664179,0.03665713988688573,0.26655551896825236,0.0025369666747763163,0.48897718908594506,0.532953127540543,0.42858152629535007,0.6455982187474358,0,2166,Ocean,AMER,434,519,0.014640914986448131,4.237265152554622
SUP-0318,Hernandez Ltd,US,Chemicals,39860347.89053391,0.2386365706552621,1.4935898816870998,1.0553694395954898,2.0730137920102853,1.0235703927931235,0.9719577192141827,15.988084011843627,2.7910773469876493,8.213394274115402,857.4613597328826,5737.786645930957,41.55276974128282,28.569793447383013,69.48921267521278,82.47218896911261,0.9947850674144698,0.17895210870290443,0.6160437628303854,0.024066874964284012,0.21164376564132512,0.000712235874707152,0.10599008591629916,0.4240658735470122,0.23692763667165317,0.6888770834221691,0,1655,Air,MEA,68,440,0.05776327255097266,9.782482308225939
SUP-0319,合联电子信息有限公司,TR,Automotive,1701818.2450365624,0.20880334965628033,1.6699384290616153,1.0788327109478033,0.810572492075298,4.946338092688094,0.9120147845566775,24.8978436364279,5.3160865476694505,5.506714263827874,2795.2776479690356,276.0691168693813,38.348063655212464,40.34400465026954,27.520631470556122,25.524690475499042,0.8776408183923106,0.13310613441018954,0.6826659926009014,0.004298537892837366,0.46323774251569083,0.0003251340315497915,0.6518804905710832,0.37649389211895656,0.6310106527072714,0.6299859984182233,0,1466,Ocean,LATAM,355,319,0.12870795356865555,4.082138252375083
SUP-0320,Bush-Bates,MY,Electronics,23058213.045933943,0.20748094235361775,2.8133278707869662,1.7372945478392987,0.6165662974772492,3.0749876845540607,0.9627185580746159,5.394385004153476,0.693127231540636,4.657596207618588,2818.563375751179,1532.959816052512,39.183307751705684,57.866177910721866,38.57466524975425,19.891795090738064,0.8443967867840926,0.10789058060025612,0.7060390936864598,0.020678855521985305,0.030821099771047092,0.0007883577189856237,0.31669365128251536,0.42034388642591747,0.18258453263410931,0.8540103315645466,0,444,Ocean,APAC,272,346,0.01920798074338974,8.614956121522765
SUP-0321,(유) 백제에너지,JP,Food & Beverage,1328104826.898184,0.13058842171564838,1.422106631632056,0.9833594793216903,1.2932168004612585,3.151658403284794,0.9618181606012796,31.52713089752151,9.430553980578573,14.25265582429827,1519.0576263777148,5111.966092376092,61.81659156348759,44.25583104380656,21.818295481606768,39.3790560012878,0.7865177811390593,0.1683350460028881,0.589760438885091,0.035709429983035015,0.2481033224933022,0.0007501955975351033,0.20710055513723769,0.8247605282208867,0.2629763586734678,0.8841422862650894,0,1024,Rail,APAC,415,389,0.07448839356588892,5.343951632609997
SUP-0322,联软传媒有限公司,US,Automotive,125573178.1700285,0.039939907956907286,1.4289426898785704,1.1468777777828623,1.3756679574162556,21.76437577291024,0.9163426367834067,5.549802231188131,1.7044656870536778,18.692236620898743,2230.1776395407214,1114.4332755779317,28.798430985475257,12.651265485716449,88.0977770101363,104.2449425098951,0.8681117615505856,0.06207146935784751,0.7834281757979624,0.022243449971786053,0.4289728422060265,0.0018437969478666077,0.20342717926411258,0.34974611818940826,0.1502527465605331,0.6892307600859179,0,2019,Ocean,EMEA,67,732,0.05604610900118838,5.672473289684677
SUP-0323,Trommler KG,IN,Chemicals,33916530.88721926,0.060313020395341824,2.6237843067687048,2.1635283591839682,1.0952354788892322,1.3222230036988887,0.9127690122337929,6.691552851041482,2.228768265506501,6.615313406990489,5197.081695542538,4526.9342685265165,32.74246882568135,37.53821703900103,72.05593233090195,67.26018411758227,0.9123929576603197,0.1947713980100708,0.8199828276049783,0.015652108892014124,0.30595623896264396,6.466173296174656e-05,0.37770295245273755,0.6381740674082838,0.36022530194243035,0.6083527521105111,0,3239,Multimodal,LATAM,488,651,0.0038226810260051955,2.298231112107612
SUP-0324,주식회사 코어조선보안,FR,Metals,10038037.44776346,0.16659041732738733,1.473386148510812,0.9444030757411707,2.818978789510361,6.087861729317905,0.8809989526868379,8.931543520283581,1.4991884906054174,8.738489521433847,1297.4260779756655,5233.004794312198,19.786953776415785,83.82841725817553,39.81356269186331,-24.227900789896438,0.8920690114259011,0.0727003260347707,0.7279069448883227,0.06797334585850882,0.0743038425941975,0.0006221648093643384,0.12148339041305074,0.09677969843708435,0.10971584674064006,0.7299738935258592,0,3166,Rail,LATAM,311,538,0.07174510014906839,7.161800822526491
