lc_id,applicant_id,beneficiary_id,lc_amount_usd,tenor_days,commodity_hs_code,origin_country,destination_country,issue_date,expiry_date,port_origin,port_destination,applicant_credit_score,beneficiary_otif_score,historical_discrepancy_rate_applicant,historical_discrepancy_rate_beneficiary,port_congestion_origin,port_congestion_destination,freight_rate_percentile,seasonal_factor,currency_volatility,country_risk_differential,pd_adjusted,default_flag,days_to_default
LC-0001788,APP-0236,BEN-0197,549980.8001158426,60,9999,VN,AU,2021-12-23,2022-02-21,Shanghai,Rotterdam,459.0,0.9484229205637109,0.025965473631868092,0.192406150691688,0.08148284451803403,0.2896123755849408,0.2485679514618111,1.073349561831825,0.18538912958959908,0.37,0.03272648301084456,0,60
LC-0001789,APP-0376,BEN-0592,137467.82099164752,90,8528,SG,CN,2020-08-04,2020-11-02,Hamburg,Hamburg,791.0,0.9296680868374327,0.0651873302072478,0.01185978125404832,0.4317723751249613,0.4084108995642695,0.15892843502923915,1.0008770565426128,0.496416051189455,0.37,0.0346252440863624,0,90
LC-0001790,APP-0292,BEN-0690,41507.90536082588,90,6203,BR,CN,2022-03-11,2022-06-09,Busan,Rotterdam,306.0,0.8726846101855087,0.23942610441642725,0.10696786284879826,0.3246000857318306,0.21662057316510808,0.7342114312507719,0.9169555316527593,0.22934176484575478,0.10000000000000003,0.04025057989925458,0,90
LC-0001791,APP-0440,BEN-0741,125708.6564373599,60,8703,IN,TH,2021-03-22,2021-05-21,Hamburg,Singapore,585.0,0.8993659854249111,0.07933296397467855,0.06597051238381768,0.223066276463458,0.5289906478475446,0.24237931383170097,1.0710152297055218,0.18016315497510463,0.0,0.032284260060061194,0,60
LC-0001792,APP-0171,BEN-0680,352278.1549468633,60,7201,IN,US,2021-02-01,2021-04-02,Rotterdam,Singapore,822.0,0.87846093524568,0.05669882480296376,0.03049911974731915,0.5684034120960951,0.1567622849549642,0.003325007516628453,1.0045171657951926,0.6,0.25,0.032081755363325457,0,60
LC-0001793,APP-0139,BEN-0059,27568.194343626856,120,6203,FR,CN,2022-06-09,2022-10-07,Busan,Hamburg,457.0,0.944487144395713,0.016129359098882887,0.0777441512230154,0.13711027991255748,0.28951647395808355,0.02302816846774991,1.241769944046308,0.1346371440247665,0.33,0.03128640056837602,0,120
LC-0001794,APP-0239,BEN-0583,13775.53492840315,120,9999,GB,US,2021-05-04,2021-09-01,Hamburg,Singapore,660.0,0.9378462158035986,0.019843315719288657,0.0012189168054946606,0.42557546716371153,0.46976981974070453,0.9854476875569046,1.1005235940842368,0.22185955179321193,0.03,0.03599493531426104,0,120
LC-0001795,APP-0101,BEN-0088,3233624.4966224306,180,8516,CN,CN,2020-03-22,2020-09-18,Singapore,Hamburg,703.0,0.974851767306793,0.026054161203473633,0.0593929666793065,0.3596133079292318,0.1730760438464973,0.47397511416575244,0.9463507229911934,0.29232248136989164,0.0,0.029356223084477502,0,180
LC-0001796,APP-0487,BEN-0061,62091.226667025374,90,8516,KR,GB,2020-08-16,2020-11-14,LA,LA,488.0,0.7054990670073426,0.11684367745623438,0.01774654883877111,0.3698188052514317,0.4559726753068821,0.18945581345684448,1.2047575874456409,0.28454856382971094,0.13,0.037564232047053836,0,90
LC-0001797,APP-0092,BEN-0553,132451.32780737584,120,2710,IT,IT,2021-06-18,2021-10-16,Busan,Hamburg,651.0,0.9354984938057371,0.1366011131160985,0.00581557626871022,0.08278482196351468,0.24054560479249823,0.9441654939805749,1.1367779331712937,0.19996973536924142,0.0,0.03204824154099893,0,120
LC-0001798,APP-0239,BEN-0382,89617.5895162431,180,3004,NL,VN,2020-07-26,2021-01-22,Shanghai,Shanghai,658.0,0.8233057742274071,0.05580236890758258,0.0390229841578163,0.2563426429062942,0.518383461942913,0.20662154392868248,1.2014631024302695,0.058673085756267715,0.37,0.03425040789353816,0,180
LC-0001799,APP-0261,BEN-0518,370323.2515786917,180,3004,CN,DE,2020-05-28,2020-11-24,Singapore,LA,558.0,0.8324926949373316,0.07138162430740426,0.041246154874443754,0.32471904509395605,0.5894178693160131,0.9712130429400059,1.011213015049036,0.1376986031139762,0.35,0.04130942075191788,0,180
LC-0001800,APP-0028,BEN-0681,2324893.7211758085,180,9403,DE,BR,2020-09-24,2021-03-23,Shanghai,LA,507.0,0.9250541528833456,0.030353084449172386,0.08212606467693372,0.30012760451274245,0.11990432748743787,0.6054003502504243,1.086484108026726,0.3065639529240373,0.45000000000000007,0.03608970678751053,0,180
LC-0001801,APP-0234,BEN-0055,388442.62814950757,60,8516,JP,VN,2021-04-04,2021-06-03,LA,Rotterdam,561.0,0.9638160888004745,0.017131022200743688,0.001190805904786265,0.5101582986184949,0.20621316903867812,0.20527108547941209,1.2837779173709605,0.31231290866531997,0.30000000000000004,0.0341215076576234,0,60
LC-0001802,APP-0227,BEN-0422,16688.118509409385,365,8708,US,TW,2020-03-24,2021-03-24,Hamburg,Busan,381.0,0.9747611348300785,0.03995350100088894,0.04952600389807304,0.4763166759642282,0.07162090774365872,0.38999339617480633,1.1967671916624558,0.06888707264212753,0.15,0.033475501852148065,0,365
LC-0001803,APP-0129,BEN-0667,20410.706273396212,180,8703,MX,JP,2021-04-13,2021-10-10,Rotterdam,Rotterdam,571.0,0.9946794522541427,0.006151932204622273,0.0053527219588415725,0.40437785038257384,0.42533470063774526,0.5630209248496211,1.1206304651326389,0.41194211741945097,0.35,0.037554050331423186,0,180
LC-0001804,APP-0063,BEN-0352,89460.53318522731,120,8471,JP,BD,2021-10-16,2022-02-13,Rotterdam,Singapore,478.0,0.9494579338229533,0.012086145275998678,0.009712939638524942,0.14444157539421912,0.19097468103963533,0.031007908146074015,0.8953774218011767,0.292812252969913,0.5,0.03253190678167425,0,120
LC-0001805,APP-0022,BEN-0418,108841.7423032147,120,6203,US,US,2021-02-14,2021-06-14,Shanghai,Singapore,486.0,0.8908349584070299,0.06952261610355559,0.06395587697661234,0.17692602628878826,0.04497034429240049,0.3590681143891229,0.9812754270438802,0.06120793130977668,0.0,0.028678613129835925,0,120
LC-0001806,APP-0004,BEN-0398,12296.538705237033,365,8516,US,KR,2021-09-16,2022-09-16,Shanghai,Rotterdam,435.0,0.9052045702820262,0.05892809166792045,0.050957273202730524,0.26543616430488737,0.2731803766523631,0.2960906601309523,1.1214847522513023,0.21915298115423748,0.1,0.033333897322013334,0,365
LC-0001807,APP-0240,BEN-0725,556271.2868705327,90,8703,FR,NL,2021-07-29,2021-10-27,LA,Singapore,585.0,0.875589014621151,0.0031173542197849755,0.01671478405926859,0.5954168466684332,0.3632101122778393,0.15318453492795792,1.2723826291017246,0.196950314844451,0.039999999999999994,0.03318607863830948,0,90
LC-0001808,APP-0044,BEN-0039,31905.036591078544,120,8516,IT,ID,2021-03-22,2021-07-20,Shanghai,Rotterdam,304.0,0.8606756559221828,0.04229922208504917,0.04929255557247,0.5152772873529604,0.10960680835029536,0.8754831864755892,1.2352682716813712,0.07193074851560957,0.32,0.04016964795037264,0,120
LC-0001809,APP-0479,BEN-0702,1528736.817959152,120,8471,NL,TR,2022-05-26,2022-09-23,LA,Hamburg,331.0,0.9188954320529724,0.005634340805216886,0.05355037995008746,0.44291058392364646,0.3207721373037264,0.1310353350594783,1.043654489818909,0.1699455880190696,0.52,0.03843788181366071,0,120
LC-0001810,APP-0122,BEN-0653,2497869.922886858,120,9999,MY,DE,2021-07-04,2021-11-01,Busan,LA,414.0,0.8668657377893257,0.04479300521898562,0.05534722892337481,0.3568593085609336,0.3149873992703293,0.4609277219804898,0.9529306690045685,0.18679135494448687,0.24999999999999997,0.036937654054828836,0,120
LC-0001811,APP-0326,BEN-0650,112153.04615911227,120,8516,BD,MX,2021-12-25,2022-04-24,Singapore,Shanghai,613.0,0.9263956254013588,0.04067075785593862,0.023661460047576778,0.1294991952394992,0.2071440831887416,0.3159671036435274,0.9170951063034507,0.38986391077231225,0.15000000000000002,0.03031818151158249,0,120
LC-0001812,APP-0336,BEN-0329,314411.82829321903,60,8516,JP,US,2021-07-30,2021-09-28,Singapore,Rotterdam,441.0,0.8595592962806471,0.05449654166091657,0.011202880919445657,0.15902231402183875,0.4779866515179791,0.7880177777485686,1.2242250432117887,0.11541531230111877,0.0,0.03560424852517615,0,60
LC-0001813,APP-0247,BEN-0412,25644.365731349382,90,8516,CN,VN,2022-05-12,2022-08-10,Shanghai,Shanghai,572.0,0.7777536168897181,0.005000616402499333,0.047080724219205346,0.49343368601782506,0.06935876650987166,0.9255785794754552,1.0982019489351709,0.1951732236469103,0.0,0.034321609938317704,0,90
LC-0001814,APP-0441,BEN-0295,414784.5425093247,90,2710,NL,CN,2021-01-23,2021-04-23,LA,Shanghai,381.0,0.9872023397499405,0.047092147049910604,0.07809873167323544,0.2443475906781164,0.20257488160994808,0.20804029030662263,1.1255410409493412,0.20179671897759408,0.37,0.0342947509955759,0,90
LC-0001815,APP-0055,BEN-0201,77088.65212359466,120,7201,VN,DE,2020-06-19,2020-10-17,LA,Shanghai,531.0,0.9162518652743835,0.0288582985745688,0.07058347038879324,0.13377349895740914,0.06407163733109167,0.04420981914195887,0.82728527178062,0.10439981379811637,0.35,0.028804820784559378,0,120
LC-0001816,APP-0117,BEN-0700,31861.288258172935,120,8528,DE,SG,2020-06-12,2020-10-10,Busan,Shanghai,549.0,0.9762501226779191,0.09673178734852067,0.230230157510645,0.42773689948632915,0.3164546000942793,0.6947050608140155,1.2936905250745983,0.17056200836700747,0.020000000000000004,0.03493857311257598,0,120
LC-0001817,APP-0126,BEN-0404,105450.56223069826,180,8708,AU,NL,2022-06-12,2022-12-09,Shanghai,Rotterdam,478.0,0.9351764220525184,0.01065045076754744,0.11773941833279088,0.40180297126754616,0.5590252229247676,0.7969086402047365,0.8910440726066431,0.2792298874488459,0.0,0.037805286284628835,0,180
LC-0001818,APP-0067,BEN-0578,80933.08550715263,120,2601,US,JP,2021-12-19,2022-04-18,Rotterdam,Shanghai,327.0,0.919280668400891,0.026307819826966696,0.02844379401217101,0.1538718469899885,0.22340858928664573,0.30029778030028875,1.2695613019368914,0.19029235252582147,0.0,0.03164989890736084,0,120
LC-0001819,APP-0147,BEN-0080,99933.56513015236,90,8528,MY,CN,2020-10-01,2020-12-30,Shanghai,Rotterdam,641.0,0.9411818689896769,0.08901205234169664,0.008664760477170644,0.4967564841436328,0.36363014586017045,0.5959409328583125,1.1844416671421376,0.25077041750611784,0.10000000000000003,0.03557651447076162,0,90
LC-0001820,APP-0156,BEN-0631,676386.4438744839,60,8544,KR,DE,2021-02-06,2021-04-07,Busan,Singapore,411.0,0.9240576399110081,0.009295688923627437,0.036595380263655275,0.25677719839639856,0.16648937175267084,0.7588837504170161,1.2443392535822664,0.2098455446710785,0.15,0.03464906259089949,0,60
LC-0001821,APP-0382,BEN-0527,50113.14415500774,120,7201,CN,CN,2020-01-31,2020-05-30,Hamburg,Rotterdam,566.0,0.7542926736485339,0.030935717120849984,0.14993282597450105,0.17330224516472698,0.3768989000954753,0.11169707930046813,0.9496441632688166,0.05494963804646314,0.0,0.029674740245521337,0,120
LC-0001822,APP-0150,BEN-0798,2196848.738009448,180,8703,IT,CN,2022-05-07,2022-11-03,Singapore,Shanghai,690.0,0.8158696772206351,0.09285217069398173,0.05687124514398357,0.36030693282146925,0.13362792489977113,0.5621849873072308,1.0247924925901104,0.11459013272543023,0.27,0.03322575012614288,0,180
LC-0001823,APP-0438,BEN-0107,22301.529683359277,120,9403,BR,MY,2021-01-27,2021-05-27,Shanghai,Hamburg,355.0,0.8834626451384573,0.09634368883036298,0.004403027107623194,0.24724087275710147,0.6159973795594419,0.13263310372043113,0.9057997780708045,0.0633224950620418,0.20000000000000007,0.037143134343140455,0,120
LC-0001824,APP-0386,BEN-0432,1836083.649340871,180,8516,VN,JP,2020-12-12,2021-06-10,Busan,Shanghai,673.0,0.9059128391670875,0.011106404008425321,0.2222338893301467,0.6616373531024007,0.3103838605619893,0.9114307203213451,1.2172723879798022,0.12458782410980347,0.30000000000000004,0.03812899201509659,0,180
LC-0001825,APP-0450,BEN-0408,35427.16108234984,365,7201,KR,CN,2020-08-09,2021-08-09,Rotterdam,LA,505.0,0.9011209257451975,0.0223492325483022,0.11267496207511718,0.6018341456233278,0.3830878654079433,0.13981363405948177,1.1535163388796446,0.11042635953275952,0.2,0.035432881759774375,0,365
LC-0001826,APP-0052,BEN-0430,162507.6166255074,90,6204,CN,TH,2020-03-15,2020-06-13,Hamburg,LA,576.0,0.9109288556759153,0.027395381693368408,0.03149769148145445,0.5400551933110914,0.30817485177062554,0.07713665106053846,0.8428398018693151,0.11638371336039591,0.04999999999999999,0.03164629787383229,0,90
LC-0001827,APP-0492,BEN-0043,78018.85675965177,120,7201,CN,CN,2021-11-16,2022-03-16,Busan,Rotterdam,342.0,0.7789968112298962,0.01634564001530416,0.22336984577452865,0.07085087867115368,0.2130132807468255,0.7459489498907801,1.1984647155245214,0.39703603746962846,0.0,0.03500808477716726,0,120
LC-0001828,APP-0306,BEN-0378,97188.434106355,90,8544,CN,DE,2020-07-19,2020-10-17,Singapore,Shanghai,574.0,0.8599099468448226,0.006397288767593981,0.035664562175361215,0.11470795205031659,0.33881511075254384,0.3400441239488228,0.9226174642253707,0.14077574082497482,0.35,0.03243572770538664,0,90
LC-0001829,APP-0491,BEN-0239,541466.1622404279,90,9999,CN,CN,2020-03-19,2020-06-17,Busan,Rotterdam,508.0,0.9742173037382894,0.07756621119224645,0.04678271509267587,0.3209273565878841,0.29677249712738585,0.9789753085197407,0.8718560545904277,0.1619355852313563,0.0,0.0353682181286519,0,90
LC-0001830,APP-0177,BEN-0493,1543773.3362497783,60,8703,US,CN,2022-05-30,2022-07-29,LA,Busan,397.0,0.8861338395756585,0.15398064300044698,0.03642708184106776,0.31969458087960706,0.20727701935570228,0.8793816161461413,1.2500179425772635,0.16674774881689924,0.30000000000000004,0.03988476529306226,0,60
LC-0001831,APP-0476,BEN-0185,970713.8983230605,60,7201,IN,IN,2021-05-08,2021-07-07,Singapore,Shanghai,593.0,0.9267340748329469,0.022082776791724455,0.03533402092859085,0.5036690584402649,0.27796619277263984,0.3522892931394015,0.808296268432092,0.09291874611492447,0.0,0.031549759084599,0,60
LC-0001832,APP-0294,BEN-0348,88673.42353615465,60,8528,CN,TH,2020-03-10,2020-05-09,Rotterdam,Busan,657.0,0.9610857086112157,0.013884862817276846,0.002796316129663116,0.16133541435104318,0.22641506032554065,0.3232127035898177,1.172746959613323,0.1331440257277836,0.04999999999999999,0.02733644082708998,0,60
LC-0001833,APP-0035,BEN-0496,214568.18242121223,120,9403,IN,JP,2020-09-17,2021-01-15,LA,Busan,515.0,0.9861942106033108,0.019331585409297553,0.012994395839336889,0.21643377626076007,0.2685074709974444,0.6930385393154641,0.806251878811846,0.04798388162622528,0.25,0.0332502394001943,0,120
LC-0001834,APP-0205,BEN-0051,50356.51024035998,60,8471,US,GB,2021-05-13,2021-07-12,Shanghai,LA,648.0,0.8395762328480019,0.10160004904879634,0.002201474259878139,0.14031354060181206,0.4284625136385207,0.18285585206123733,0.8564852903225186,0.21443656199402383,0.03,0.030719043589152575,0,60
LC-0001835,APP-0068,BEN-0629,36778.7139354764,90,6203,US,MY,2020-07-05,2020-10-03,Shanghai,Busan,487.0,0.9721217888956508,0.002006129924548831,0.029484423791413996,0.32753876621801786,0.5540235208507018,0.7219444334457927,0.8437402061376884,0.23450242602325852,0.19999999999999998,0.037740720309733806,0,90
LC-0001836,APP-0470,BEN-0572,29159.8674763943,90,8708,TR,NL,2022-06-10,2022-09-08,Singapore,LA,756.0,0.9424552501553866,0.01922157754131449,0.038798875380888075,0.30180648771932833,0.32125789750066674,0.7707819917786236,1.28425812701474,0.27775310964878774,0.52,0.03583513487134059,0,90
LC-0001837,APP-0152,BEN-0045,84426.78934520972,90,2601,ZA,BD,2022-02-27,2022-05-28,Busan,LA,454.0,0.9096923997579986,0.0841748665900363,0.10367377261442078,0.55081028408551,0.35889955708643967,0.44422196263898994,0.9418054780537176,0.14014374969623514,0.09999999999999998,0.037136825629561394,0,90
LC-0001838,APP-0111,BEN-0051,236666.7817276437,180,2710,NL,SG,2022-03-08,2022-09-04,Rotterdam,Shanghai,739.0,0.8719063565361101,0.0848968402306653,0.037008140261013824,0.47267554967654196,0.1747291177478679,0.9271661900765179,0.9943325050653427,0.18270518820751938,0.0,0.033375089122991544,0,180
LC-0001839,APP-0276,BEN-0680,9249.060523975171,90,9999,CN,GB,2021-04-08,2021-07-07,Hamburg,Shanghai,509.0,0.8780097701939519,0.045633583099033946,0.04299095078886646,0.1477837153670923,0.39628837149973456,0.7280905572380871,0.8713216918463311,0.1459862963445299,0.33,0.03645482292473015,0,90
LC-0001840,APP-0212,BEN-0226,151822.81758643468,30,2601,TH,US,2022-06-08,2022-07-08,Shanghai,Shanghai,606.0,0.9667274263156552,0.06736877568765465,0.04548904888365475,0.17302883432306118,0.3173252114370228,0.7985033791920152,1.0117277859014133,0.25932635344521243,0.25,0.034685375162628936,0,30
LC-0001841,APP-0048,BEN-0688,1581742.5655000939,365,8542,CN,CN,2020-10-19,2021-10-19,Busan,LA,338.0,0.929837306442772,0.000500179393137083,0.026890445544940588,0.1599106817614438,0.2275190063670774,0.6521881735898085,1.0260897355696983,0.0841599403106796,0.0,0.03248093274979842,0,365
LC-0001842,APP-0408,BEN-0399,875776.8531411276,180,8528,IN,TH,2021-05-14,2021-11-10,LA,LA,340.0,0.8217138531670507,0.005830405118550699,0.06716195413699287,0.49893016036155874,0.4348634899290827,0.4015666852519656,0.8323884915192966,0.2644633262396368,0.0,0.03784832300557479,0,180
LC-0001843,APP-0422,BEN-0273,67658.20316880236,120,8544,ID,FR,2021-11-02,2022-03-02,Busan,Hamburg,846.0,0.9221525665826955,0.1186667570232412,0.0105039691426092,0.24069870774828983,0.3700377879762745,0.6442688754397028,1.229446093734486,0.2368287079663253,0.38,0.03399468176306466,0,120
LC-0001844,APP-0371,BEN-0218,20024.076150700137,120,8542,DE,GB,2021-03-30,2021-07-28,LA,Shanghai,304.0,0.9206133395226466,0.016280387444675526,0.008280494405537337,0.3488000590665249,0.1785435304868819,0.069832792708868,1.199252881331535,0.2870439009785804,0.01999999999999999,0.032596659751239036,0,120
LC-0001845,APP-0308,BEN-0527,324404.17131573387,60,8703,SG,VN,2022-02-06,2022-04-07,Hamburg,Singapore,605.0,0.9074947857147287,0.030801301483476873,0.0977278987544233,0.20385738149870425,0.0680418394217871,0.33848826862702497,1.2561673214036468,0.35546890916815077,0.37,0.031746979209064975,0,60
LC-0001846,APP-0201,BEN-0087,5033.433450116701,120,6204,MX,GB,2020-04-03,2020-08-01,Hamburg,Rotterdam,551.0,0.901304721223494,0.07152746038546917,0.08080371268958225,0.2680452922974726,0.17493546713539945,0.11977020691303475,1.1109217599086072,0.08952749364873933,0.38,0.032076694678200436,0,120
LC-0001847,APP-0271,BEN-0322,860467.541855417,60,9999,US,MX,2021-02-01,2021-04-02,LA,Rotterdam,649.0,0.9753843078281852,0.06664966547858288,0.05117468874562509,0.25849249490714754,0.3969476340861157,0.03504439096116907,0.9770782829035053,0.07477750156194655,0.35,0.031332869900034026,0,60
LC-0001848,APP-0260,BEN-0276,118139.19337991936,90,8516,CN,VN,2022-01-16,2022-04-16,LA,Rotterdam,302.0,0.9505370597509816,0.08277775905027082,0.11076068375297089,0.25606211430396086,0.17246529325640525,0.6816268787937979,1.0625531838936462,0.09841637147909416,0.0,0.03457993664904551,0,90
LC-0001849,APP-0082,BEN-0123,2538161.30418692,60,8703,NL,CN,2020-06-12,2020-08-11,LA,Singapore,400.0,0.920533244865997,0.02085664495779282,0.0547396989354312,0.30164105356962595,0.164545221981122,0.9229859035528512,1.2779736970099371,0.10495877534142069,0.37,0.03766672112916637,0,60
LC-0001850,APP-0040,BEN-0282,12204.39939218302,120,8544,JP,JP,2020-12-12,2021-04-11,LA,Hamburg,486.0,0.9565324528273959,0.047447077480928995,0.04884218317047666,0.349104213098982,0.43235738345808217,0.5425933516762258,1.1038907475458262,0.1902316322577454,0.0,0.03461155471409573,0,120
LC-0001851,APP-0126,BEN-0422,645137.8783465015,60,8544,CN,CN,2022-06-13,2022-08-12,LA,Singapore,807.0,0.7810202438860678,0.17913514009121068,0.0286956820411986,0.23091620023804948,0.3500196278429231,0.973700407634071,1.0442176423985017,0.04241174474307955,0.0,0.033417981278075576,0,60
LC-0001852,APP-0227,BEN-0542,139977.46785961592,60,8528,CN,CN,2021-07-06,2021-09-04,Busan,Singapore,492.0,0.855104667053748,0.05465361418899834,0.05209980407278481,0.4788475156025422,0.18348485943786305,0.8795920196987377,0.8964177765804042,0.2016016707144854,0.0,0.03617840162748258,0,60
LC-0001853,APP-0080,BEN-0069,99054.37321992595,60,6203,PK,IN,2020-11-19,2021-01-18,Rotterdam,Busan,614.0,0.9200098418477173,0.12987294506849653,0.003975448995484593,0.11163830431555297,0.3235522783386412,0.5787428137214713,1.0806338640807671,0.09695080955174395,0.29999999999999993,0.033710148592540005,0,60
LC-0001854,APP-0053,BEN-0697,20852.618402207758,120,8471,CN,CN,2020-11-22,2021-03-22,Hamburg,LA,615.0,0.953914804669661,0.10879793411988317,0.010181410392683684,0.27042180470880306,0.2812187399982393,0.4558962444786192,1.165859284150979,0.2499062713305722,0.0,0.031660484498378945,0,120
LC-0001855,APP-0425,BEN-0702,397767.06935706775,60,8542,PK,MY,2020-07-03,2020-09-01,LA,LA,527.0,0.8216991875635128,0.014489648763779485,0.06492684651222955,0.14636651411643564,0.32161242169172355,0.625642749516731,0.8409854236706293,0.22827522260317412,0.35,0.035569384263462046,0,60
LC-0001856,APP-0187,BEN-0553,448743.20524976373,90,8542,MX,JP,2021-10-23,2022-01-21,Shanghai,Busan,756.0,0.8580185414671654,0.031213797429011855,0.028077874340245824,0.4769703867666915,0.061520968926124416,0.6055844137447104,1.2899875190068135,0.3283636687833189,0.35,0.03370583997247735,0,90
LC-0001857,APP-0292,BEN-0739,2368320.7151323217,90,7201,US,MX,2020-04-02,2020-07-01,Singapore,Busan,692.0,0.813517993511175,0.000674706753084704,0.07018765223373612,0.3473983915044876,0.2529416320361189,0.14875595362981253,1.2171453669942096,0.20830332729525342,0.35,0.03184109596458948,0,90
LC-0001858,APP-0262,BEN-0342,738277.7547977077,120,6203,DE,CN,2020-07-06,2020-11-03,Shanghai,Singapore,544.0,0.9793686909536242,0.007499208839145838,0.06239941848565994,0.23089611947326025,0.3163690078993357,0.9500835131828623,1.2609961903777358,0.1488157881877308,0.35,0.03615397640617216,0,120
LC-0001859,APP-0367,BEN-0657,66779.87265525264,60,6203,TW,FR,2020-04-21,2020-06-20,Hamburg,Rotterdam,467.0,0.8286223326458857,0.042117337965518954,0.03815642984756319,0.3472528325695062,0.16544121400212575,0.6883860009896142,0.9618744374780064,0.27781794175227953,0.18,0.03615850952278047,0,60
LC-0001860,APP-0369,BEN-0581,36105.70353763576,180,8528,DE,JP,2021-11-09,2022-05-08,Rotterdam,LA,452.0,0.9303972376256737,0.10051563881692722,0.04445755568883017,0.40751329637183314,0.25558921577163346,0.3821758153060961,0.8374104955308002,0.07602585081459844,0.04999999999999999,0.03389771787087244,0,180
LC-0001861,APP-0148,BEN-0450,20894.951415721363,90,8708,CN,IN,2022-04-28,2022-07-27,LA,LA,814.0,0.9571999431383162,0.1024369751068553,0.0801523832840105,0.20744653618601286,0.320483001213483,0.2530833912843409,0.853853079832615,0.13749543005056736,0.04999999999999999,0.027551156087452684,0,90
LC-0001862,APP-0423,BEN-0143,1483383.9944593662,60,8471,CN,VN,2020-03-19,2020-05-18,Rotterdam,Busan,369.0,0.9627238065663256,0.0658434324658159,0.03288017536687966,0.4692045451291745,0.15925805937041532,0.7171710639536483,1.256245598114698,0.038072392602678876,0.0,0.035062541537895384,1,31
LC-0001863,APP-0185,BEN-0446,50652.23188603018,60,8544,IT,IN,2022-05-01,2022-06-30,Hamburg,Hamburg,393.0,0.9786090132681919,0.008001852373090765,0.17573559978950234,0.06501556164016066,0.247522755517973,0.44928695166931265,0.9653550693665427,0.05937473611584672,0.22000000000000003,0.0316154479823987,0,60
LC-0001864,APP-0417,BEN-0721,1499054.0045047535,30,8703,MX,IN,2022-04-04,2022-05-04,Shanghai,Busan,444.0,0.8992081859588797,0.018371141343979887,0.04397045472525515,0.38226482588577265,0.09584614251965876,0.6491575158012102,1.288864172761981,0.08831823634370624,0.09999999999999998,0.03333420150897492,0,30
LC-0001865,APP-0202,BEN-0787,357756.56973638997,90,8528,JP,BR,2021-04-02,2021-07-01,Busan,Shanghai,758.0,0.9714940137534045,0.11391822663968397,0.08327528474529869,0.19261774199676082,0.18911027665734592,0.546353356708855,0.90972733136775,0.3027263084348391,0.4,0.032635189100720434,0,90
LC-0001866,APP-0055,BEN-0358,266960.05578548514,60,9999,CN,NL,2020-02-03,2020-04-03,Busan,Shanghai,678.0,0.9534384309791577,0.030942611285599404,0.016664540922439897,0.3232147354200556,0.4966539143366696,0.39835598124024474,0.9587996142258318,0.10363661890296634,0.37,0.034385806552752446,0,60
LC-0001867,APP-0380,BEN-0198,102713.36575910539,180,9403,JP,US,2021-09-14,2022-03-13,LA,Busan,831.0,0.9342151851924718,0.09790656216284462,0.07613987735129649,0.2842345631113872,0.289472631653728,0.6225827115085691,1.0231864767407362,0.08041959675663451,0.0,0.029084494143983182,1,59
LC-0001868,APP-0015,BEN-0598,438453.6436643658,90,2601,TW,SG,2021-04-17,2021-07-16,LA,Singapore,697.0,0.9510688861419931,0.03679486688183176,0.0016419206904432504,0.2724236059896129,0.17140029152979036,0.2744474357821073,0.9735116963997492,0.23448885964254618,0.21999999999999997,0.02954882117584378,1,47
LC-0001869,APP-0386,BEN-0060,159021.3669878035,60,3004,CN,US,2022-01-19,2022-03-20,LA,Shanghai,570.0,0.9454118279238356,0.019826923483455664,0.1973503055685016,0.27622665814446384,0.6806076082963254,0.4454890268670213,1.082468128136869,0.20321885174668616,0.30000000000000004,0.037050720538414794,0,60
LC-0001870,APP-0021,BEN-0120,93543.33303147166,90,8703,ZA,US,2020-09-22,2020-12-21,Rotterdam,Rotterdam,322.0,0.9171221013341793,0.14006214490440397,0.0817205428068757,0.19276219417830637,0.2616662064171775,0.2656273101591904,1.2387285816230433,0.160812830727976,0.4,0.03731495400552031,0,90
LC-0001871,APP-0103,BEN-0449,462317.5076306482,60,8544,FR,US,2021-05-16,2021-07-15,Singapore,Shanghai,782.0,0.9437785082158613,0.08005512021035216,0.0008280828228049788,0.3351947585387052,0.39959047965117445,0.7838624049446312,1.2107190186679884,0.3208654766466211,0.03,0.033270186176176546,0,60
LC-0001872,APP-0301,BEN-0792,131142.76739146915,60,8708,US,US,2022-03-13,2022-05-12,LA,Rotterdam,668.0,0.9031376166709694,0.004830771566254167,0.18678130283407898,0.16085790533656538,0.2857437880631086,0.04610602537344044,1.209515898872686,0.21107663010822794,0.0,0.02648764443895645,0,60
LC-0001873,APP-0470,BEN-0263,49143.39990863859,90,2601,IT,US,2021-08-23,2021-11-21,Busan,Rotterdam,339.0,0.7791297557531842,0.009855336319036357,0.06669319754470741,0.2587238672171376,0.27830490567006183,0.18479682001862052,1.2689220498456883,0.2517156441754616,0.03,0.03368531474655697,0,90
LC-0001874,APP-0204,BEN-0354,400208.1889998761,60,9403,MX,FR,2021-08-04,2021-10-03,Singapore,Singapore,833.0,0.9757778687440387,0.03076761180461605,0.034606503971767344,0.35044248959511415,0.47404200382929074,0.6418900769230048,1.2461605127277198,0.31613501924607146,0.38,0.034847148915162045,0,60
LC-0001875,APP-0060,BEN-0257,147860.05285198413,60,8528,VN,IN,2022-05-20,2022-07-19,Hamburg,Busan,641.0,0.9155389941270317,0.10808887851037893,0.01577239741575587,0.42684254409094063,0.21209825581436606,0.3517060993360356,1.1982299638617824,0.35171436177560506,0.04999999999999999,0.03281906619375015,0,60
