source_id,target_id,edge_type,volume_usd,payment_terms_days,reliability_score,transit_time_days,modal_type
SUP-0080,SUP-0471,supplies,1742114.4193134133,90,0.6790399082797918,14,rail
SUP-0183,SUP-0206,supplies,1978731.7793749773,90,0.9493114863685946,8,ocean
SUP-0290,SUP-0314,supplies,1108007.6650755152,60,0.925481378658404,7,road
SUP-0444,SUP-0023,supplies,67944049.06630929,60,0.7341686785979625,10,ocean
SUP-0278,SUP-0078,supplies,802682.8936407431,60,0.8990523697227041,7,ocean
SUP-0273,SUP-0109,owns,15171979.083313415,60,0.730109952834318,7,air
SUP-0123,SUP-0000,supplies,185942.0009585875,60,0.8294530005047321,2,road
SUP-0358,SUP-0434,supplies,7783341.27652237,60,0.7634156370065871,10,ocean
SUP-0280,SUP-0312,ships_via,28477.059342110635,60,0.7247064340984627,10,ocean
SUP-0015,SUP-0424,supplies,1800646.437498799,45,0.7673110468706031,11,ocean
SUP-0209,SUP-0166,ships_via,321787.5299734052,60,0.9711710976003017,18,ocean
SUP-0447,SUP-0052,ships_via,25420332.41366921,45,0.5785207865022374,3,air
SUP-0429,SUP-0163,ships_via,2824449.7413211246,90,0.8962061457095138,20,ocean
SUP-0106,SUP-0009,ships_via,77155.25455549356,60,0.877711160884974,16,ocean
SUP-0370,SUP-0151,finances,4034360.6185237365,90,0.9853196423792272,2,road
SUP-0162,SUP-0051,owns,43739.921694108285,30,0.8748643397935107,3,air
SUP-0380,SUP-0107,supplies,208352.47326377747,60,0.6403720119761439,15,ocean
SUP-0261,SUP-0319,supplies,1652307.655199737,45,0.9132806108159196,3,road
SUP-0160,SUP-0481,finances,1504839.424403648,30,0.5848270538302344,32,ocean
SUP-0479,SUP-0119,supplies,156511143.06447023,90,0.9865688955933952,17,ocean
SUP-0120,SUP-0491,supplies,100493.4741889084,45,0.6476295624965857,20,ocean
SUP-0172,SUP-0381,ships_via,1420731.0680994603,45,0.8636903285165812,7,road
SUP-0466,SUP-0060,supplies,147760.15793925207,60,0.9086454935579791,11,ocean
SUP-0110,SUP-0002,supplies,302697781.4171914,60,0.9495472207769793,12,rail
SUP-0098,SUP-0056,ships_via,1806523.7320134433,120,0.7112891222449524,15,ocean
SUP-0480,SUP-0357,supplies,19276922.921107735,120,0.8404180003475179,2,air
SUP-0241,SUP-0335,supplies,148103475.19647694,60,0.561703574448,8,ocean
SUP-0404,SUP-0443,finances,8899637.368644534,45,0.9508302378891625,14,ocean
SUP-0044,SUP-0262,finances,32774413.856877252,60,0.753134058013701,6,road
SUP-0331,SUP-0022,supplies,175870.24368042307,60,0.5481167787820628,14,ocean
SUP-0051,SUP-0499,supplies,122056.12921345404,60,0.8258644287192511,4,road
SUP-0204,SUP-0433,supplies,25685.14972394709,30,0.659055449706177,3,air
SUP-0101,SUP-0358,finances,16304730.205921218,45,0.8174804712398126,4,road
SUP-0210,SUP-0458,supplies,1345907.816911146,45,0.8459399441811942,5,air
SUP-0195,SUP-0139,finances,629918.9879406544,60,0.9389487308131741,15,ocean
SUP-0475,SUP-0267,ships_via,121982.62145470182,60,0.9612686844572718,4,road
SUP-0331,SUP-0266,supplies,132009.35476156493,90,0.7847799941540198,2,road
SUP-0034,SUP-0142,ships_via,217930.66100749225,45,0.7718088894212993,4,road
SUP-0243,SUP-0498,finances,3414881.822888231,90,0.785153507415409,3,road
SUP-0378,SUP-0281,finances,263742920.51037556,45,0.785445752567652,3,road
SUP-0246,SUP-0459,ships_via,209714.16527771918,30,0.8412196807908123,4,air
SUP-0300,SUP-0155,supplies,4252755.026468842,90,0.789738800478555,14,ocean
SUP-0256,SUP-0247,ships_via,16832461.63587687,45,0.6899499345429944,7,ocean
SUP-0484,SUP-0466,ships_via,2455916.1690801955,120,0.7833097601858966,17,ocean
SUP-0328,SUP-0089,supplies,5708086.031585691,120,0.929446415761273,7,ocean
SUP-0279,SUP-0271,supplies,594846.4663280135,45,0.7298764791863604,6,road
SUP-0471,SUP-0398,finances,44652.23031915957,45,0.9418591017802364,11,ocean
SUP-0140,SUP-0399,supplies,104210.62452433542,45,0.42473311466113306,14,ocean
SUP-0377,SUP-0375,supplies,120411.11036363355,120,0.7534955518466686,9,rail
SUP-0389,SUP-0304,supplies,455131.63447497546,30,0.6594807167283019,9,rail
SUP-0185,SUP-0003,supplies,2228125.843076303,90,0.3857797597929051,5,road
SUP-0492,SUP-0144,supplies,1513460.6468950743,60,0.8905905370272166,14,ocean
SUP-0147,SUP-0397,supplies,1840081.711722522,60,0.835369335558797,29,ocean
SUP-0453,SUP-0250,supplies,266054.6324928677,45,0.946365935641333,15,ocean
SUP-0009,SUP-0179,supplies,10622452.265629914,90,0.7949747221492414,15,ocean
SUP-0147,SUP-0439,supplies,1773416.5079259435,90,0.9097625448243829,10,ocean
SUP-0152,SUP-0171,supplies,197054.48593659073,30,0.9121758858219503,3,air
SUP-0173,SUP-0191,supplies,34638262.71004054,45,0.680527891537062,9,ocean
SUP-0218,SUP-0202,supplies,55343.9945530558,60,0.912474918306228,22,ocean
SUP-0377,SUP-0170,supplies,139182.10815442805,60,0.9432368485417747,2,road
SUP-0215,SUP-0252,ships_via,451722.78022772394,90,0.5755465200826935,9,ocean
SUP-0299,SUP-0478,supplies,168117.72867811014,60,0.5333548159092942,7,ocean
SUP-0057,SUP-0498,ships_via,29068.674966621358,120,0.7246161093227973,16,ocean
SUP-0005,SUP-0167,supplies,3332169.3163454453,45,0.9575425305198781,11,ocean
SUP-0197,SUP-0184,supplies,70686.20755003492,90,0.9174013663260981,6,road
SUP-0070,SUP-0429,supplies,371256.89356410014,120,0.7783322597240259,9,ocean
SUP-0054,SUP-0287,supplies,1393727.8283254125,90,0.7218754150601098,17,ocean
SUP-0042,SUP-0089,ships_via,1215949.7373902716,120,0.8369756425902055,3,air
SUP-0136,SUP-0274,ships_via,5073818.724414323,60,0.9319557331111596,3,air
SUP-0089,SUP-0395,supplies,2064944.719678079,90,0.9314430835311867,14,ocean
SUP-0072,SUP-0201,supplies,5340341.536672411,30,0.89634616586319,3,air
SUP-0152,SUP-0307,supplies,97174.63180109859,60,0.5692252498365643,9,ocean
SUP-0127,SUP-0387,owns,361273.28918073094,60,0.7926840650009663,9,ocean
SUP-0483,SUP-0060,supplies,327075.4343758375,90,0.8418124798588179,6,road
SUP-0319,SUP-0487,supplies,88442.3751698368,120,0.7636894022108071,12,ocean
SUP-0338,SUP-0031,supplies,6075.838521639623,60,0.9106603699484102,16,ocean
SUP-0343,SUP-0056,owns,192848.76871286752,90,0.8720067675541241,18,rail
SUP-0027,SUP-0149,finances,808735.2347650597,90,0.8971470379682037,11,ocean
SUP-0246,SUP-0009,supplies,325390.35858790675,90,0.7320466884071279,11,ocean
SUP-0303,SUP-0328,supplies,29352346.392097075,45,0.8186357066012725,12,ocean
SUP-0469,SUP-0262,ships_via,482334.1988398895,60,0.8174872229547115,3,air
SUP-0218,SUP-0180,supplies,81158.45628564904,60,0.8582522942234133,17,ocean
SUP-0136,SUP-0493,supplies,3974776.162468206,90,0.6240647466166656,9,rail
SUP-0377,SUP-0135,supplies,97858.38616995855,60,0.6228122841277296,32,ocean
SUP-0092,SUP-0439,supplies,3595490.694111875,90,0.8242278281277,3,air
SUP-0441,SUP-0290,supplies,1827775.8973780693,120,0.7933130004124119,19,ocean
SUP-0178,SUP-0346,ships_via,5857014.716434039,60,0.9285636079562161,13,ocean
SUP-0032,SUP-0476,ships_via,5254982.776085352,90,0.8645133039313545,20,ocean
SUP-0176,SUP-0127,supplies,444687.42395021685,60,0.725604232007688,12,ocean
SUP-0489,SUP-0060,supplies,100088497.37730415,90,0.9088956338999079,10,ocean
SUP-0216,SUP-0396,supplies,4035390.3409281764,60,0.4711475213219872,20,ocean
SUP-0028,SUP-0322,finances,1350336.5144547783,120,0.5546352067278344,4,road
SUP-0186,SUP-0098,supplies,783349.8493289216,90,0.933733599225409,5,road
SUP-0366,SUP-0456,supplies,5455868.430979735,90,0.985861492149939,20,ocean
SUP-0027,SUP-0358,supplies,682033.4365514691,60,0.9257786013668354,5,road
SUP-0451,SUP-0270,supplies,12479916.25326597,60,0.9518283714646999,2,air
SUP-0376,SUP-0066,supplies,873070.0187965919,90,0.8433575477725453,8,rail
SUP-0375,SUP-0482,supplies,1800250.2674726546,120,0.9501397235450023,21,ocean
SUP-0376,SUP-0262,ships_via,143146.02991137205,120,0.48999013217713494,12,ocean
SUP-0075,SUP-0298,supplies,10425862.80411481,90,0.7321024941600525,9,rail
SUP-0400,SUP-0013,ships_via,17130439.865249053,90,0.770597419749903,11,rail
SUP-0103,SUP-0336,ships_via,628286.1426758436,30,0.6518269405168596,11,rail
SUP-0076,SUP-0417,supplies,1516308.321681861,90,0.8252939966690943,7,road
SUP-0020,SUP-0395,finances,1947015.896970572,60,0.9430023569529954,4,road
SUP-0071,SUP-0188,finances,26571608.762339935,90,0.7983207047581925,17,rail
SUP-0065,SUP-0099,supplies,340507.28711535834,30,0.7105032175716397,12,ocean
SUP-0442,SUP-0221,ships_via,3970212.0119630713,120,0.8624201828610859,16,ocean
SUP-0030,SUP-0280,ships_via,2936551.720083313,60,0.847573135686116,9,rail
SUP-0323,SUP-0134,ships_via,3228068.1325929407,45,0.5524389415269043,6,air
SUP-0026,SUP-0307,supplies,28973071.68298866,90,0.7948020881099341,12,ocean
SUP-0480,SUP-0462,supplies,20263059.318217892,90,0.6071025449069168,12,ocean
SUP-0281,SUP-0060,supplies,794199.0367273933,90,0.5854728650610177,3,air
SUP-0257,SUP-0123,supplies,67187.42710716765,90,0.6745223195087684,12,ocean
SUP-0038,SUP-0227,supplies,2297747.749993094,60,0.9508480066704381,5,road
SUP-0434,SUP-0086,finances,642229.8439082331,30,0.936860959130788,22,ocean
SUP-0212,SUP-0385,supplies,4033210.4146839366,90,0.7623868479486172,14,ocean
SUP-0070,SUP-0030,supplies,971375.8193007911,120,0.8368393285346178,5,road
SUP-0354,SUP-0020,supplies,561526.4849567115,90,0.9530562137732016,9,rail
SUP-0472,SUP-0176,supplies,19409469.169281896,30,0.9400916703238499,4,road
SUP-0007,SUP-0206,ships_via,162122.94552835485,90,0.7274977590497683,14,ocean
SUP-0100,SUP-0352,finances,5702777.8086861605,60,0.7591911500705931,14,ocean
SUP-0319,SUP-0072,supplies,85565.86285923731,120,0.9366508474047528,22,ocean
SUP-0031,SUP-0391,supplies,2774827.668346593,30,0.9193766778448407,6,rail
SUP-0378,SUP-0087,supplies,183221502.5785563,30,0.91024124161287,25,ocean
SUP-0305,SUP-0474,owns,694356.7908583644,45,0.7127538934404403,9,rail
SUP-0268,SUP-0256,supplies,114559.72199390277,90,0.9563803362480665,3,air
SUP-0163,SUP-0383,supplies,348895.0789556779,90,0.5247384081525378,9,ocean
SUP-0237,SUP-0014,supplies,397205.1996090888,90,0.910085262869328,17,ocean
SUP-0041,SUP-0358,supplies,7787664.454781666,60,0.792294606771787,6,rail
SUP-0365,SUP-0212,supplies,8154867.911986414,90,0.61434856025696,16,ocean
SUP-0307,SUP-0251,finances,442427.3166553569,60,0.7593323906318641,3,air
SUP-0264,SUP-0012,supplies,245010.86975175046,45,0.8116720129545174,12,ocean
SUP-0391,SUP-0310,supplies,419419.1303344375,90,0.7028013480462572,6,ocean
SUP-0254,SUP-0462,supplies,20160071.227649618,60,0.9418910889513422,33,ocean
SUP-0201,SUP-0497,supplies,359349.7336301902,60,0.9804698599973819,9,ocean
SUP-0400,SUP-0441,owns,22973913.336362246,60,0.8274196515402529,5,road
SUP-0467,SUP-0358,ships_via,2199649.340406144,90,0.6735739707910611,3,road
SUP-0418,SUP-0105,finances,1063578.2349636857,30,0.7485960303500887,21,ocean
SUP-0255,SUP-0184,finances,2879320.3932926124,60,0.5735113308034884,4,road
SUP-0184,SUP-0032,ships_via,6232126.797682693,60,0.8625705781378543,10,ocean
SUP-0065,SUP-0112,supplies,367524.4429044922,90,0.5964586638152194,12,rail
SUP-0207,SUP-0125,supplies,1217086.1144049035,60,0.6823956989322025,1,air
SUP-0415,SUP-0333,ships_via,732039.7147404329,45,0.7508721514507297,4,road
SUP-0400,SUP-0014,ships_via,6591494.909173671,60,0.6830756353531547,13,rail
SUP-0064,SUP-0464,supplies,2180494.4402414146,60,0.5711668064020501,25,ocean
SUP-0272,SUP-0367,supplies,23123533.543992694,45,0.8697289372624244,9,ocean
SUP-0334,SUP-0336,ships_via,15188.737009345077,90,0.7424998116370607,10,ocean
SUP-0343,SUP-0286,supplies,64905.56943828478,60,0.8222123945577655,3,air
SUP-0437,SUP-0126,supplies,369634.24556547974,60,0.9547893784062664,6,ocean
SUP-0037,SUP-0271,supplies,935414.9492955154,60,0.7825878579977026,5,air
SUP-0232,SUP-0318,supplies,274983.67793487373,60,0.8415091420896301,9,ocean
SUP-0047,SUP-0425,supplies,62284.30248222546,90,0.8770254325004253,11,ocean
SUP-0362,SUP-0341,ships_via,3289886.874091418,90,0.7351528364129707,5,road
SUP-0265,SUP-0404,ships_via,67521.07682227755,90,0.8314617378241806,5,road
SUP-0216,SUP-0228,supplies,4873448.847059626,60,0.930585525070705,9,ocean
SUP-0409,SUP-0204,supplies,6602654.059104641,60,0.871921979998304,5,air
SUP-0423,SUP-0390,supplies,405146.72820509016,45,0.9493397555921584,1,road
SUP-0158,SUP-0305,supplies,407026.6364515824,60,0.7379420490874504,8,ocean
SUP-0407,SUP-0196,supplies,928250.9918689441,90,0.8629966070830813,3,road
SUP-0480,SUP-0220,ships_via,16727415.319147088,45,0.7474538732974597,9,ocean
SUP-0025,SUP-0278,ships_via,56337643.75185308,45,0.9719169655135951,4,air
SUP-0380,SUP-0312,supplies,222996.60888543213,90,0.7683281566121778,7,ocean
SUP-0057,SUP-0180,finances,8795.20561276678,60,0.7582019491323125,9,road
SUP-0390,SUP-0075,supplies,586783.0417459805,120,0.9014357477337798,12,ocean
SUP-0339,SUP-0449,ships_via,309607.22011947667,30,0.8263391866685734,8,ocean
SUP-0417,SUP-0150,supplies,33214.25257267784,90,0.8490015948698093,2,road
SUP-0287,SUP-0080,ships_via,300644.82740099286,90,0.7468454793791267,12,ocean
SUP-0127,SUP-0125,supplies,153124.60010356622,90,0.5255963807275402,3,road
SUP-0347,SUP-0434,supplies,1336506.5822408262,60,0.6296939482762784,5,road
SUP-0165,SUP-0083,supplies,121542.65386919191,60,0.706195796999013,11,ocean
SUP-0015,SUP-0348,ships_via,1868918.0857772427,30,0.8479669330677196,20,ocean
SUP-0059,SUP-0206,finances,13225.16323209272,90,0.6675884846569557,4,road
SUP-0435,SUP-0303,ships_via,1055204.3472786655,45,0.9019371919691911,11,ocean
SUP-0190,SUP-0363,ships_via,20818410.716172017,45,0.8757109660551886,20,ocean
SUP-0071,SUP-0111,supplies,9914470.586497247,60,0.5421683686307806,15,ocean
SUP-0017,SUP-0198,ships_via,3949793.783778568,90,0.7141895637474165,19,ocean
SUP-0020,SUP-0395,finances,1992933.1854152505,60,0.528327934871062,7,road
SUP-0375,SUP-0491,supplies,1759482.603032179,60,0.8249625661366312,2,air
SUP-0065,SUP-0426,supplies,170325.21134052667,90,0.9276939502822144,5,road
SUP-0401,SUP-0151,supplies,29868715.11514099,90,0.6791163841229177,7,road
SUP-0279,SUP-0118,supplies,330613.72108078515,90,0.7556745326528028,5,ocean
SUP-0106,SUP-0474,supplies,23634.487052487773,60,0.8217379365246897,4,road
SUP-0450,SUP-0343,ships_via,9437267.098023513,30,0.8580622669485756,2,air
SUP-0244,SUP-0096,ships_via,215850.6737528732,45,0.8419001717346796,16,ocean
SUP-0197,SUP-0323,supplies,179580.22214543956,60,0.8292583101084637,3,road
SUP-0335,SUP-0160,finances,3487351.7034194823,60,0.6722917266056042,21,ocean
SUP-0328,SUP-0078,finances,10397473.632596873,60,0.7019331073354337,10,ocean
SUP-0371,SUP-0082,supplies,415131936.4772675,60,0.7084076973031519,11,ocean
SUP-0307,SUP-0189,owns,602430.538980646,60,0.8069343209892285,10,ocean
SUP-0484,SUP-0118,finances,3712422.1319710594,90,0.8420893347368761,22,ocean
SUP-0207,SUP-0392,supplies,663574.6715063179,30,0.9736781772221186,6,ocean
SUP-0100,SUP-0078,owns,1786684.5401839577,120,0.9779306064829875,28,ocean
SUP-0063,SUP-0093,supplies,9961001.983752923,90,0.8386103847814421,25,ocean
SUP-0123,SUP-0312,supplies,993736.4918631066,60,0.8272028155486008,11,ocean
SUP-0386,SUP-0217,supplies,2158508.6512267548,60,0.703741960417097,21,ocean
SUP-0426,SUP-0100,ships_via,3299232.595803471,120,0.9252062299308202,3,air
SUP-0145,SUP-0034,owns,257575.4366597789,120,0.8323519086079779,9,road
SUP-0048,SUP-0042,supplies,177990.23523343183,60,0.6646967103414908,20,ocean
SUP-0360,SUP-0145,supplies,34618.61866941937,30,0.8548519632441698,33,ocean
SUP-0392,SUP-0133,supplies,1046980.8588272091,120,0.8483449946213198,7,ocean
SUP-0027,SUP-0290,finances,782744.379643417,90,0.7967883905052636,15,ocean
SUP-0066,SUP-0339,supplies,3682684.691909252,90,0.9088480731190921,7,ocean
SUP-0167,SUP-0082,supplies,1121828.612399881,60,0.6511263805273713,11,ocean
SUP-0232,SUP-0214,supplies,113612.97841411793,90,0.9401620927095681,34,ocean
SUP-0055,SUP-0233,supplies,3008976.134350136,60,0.6394212286603821,6,road
SUP-0296,SUP-0078,finances,1099070.645255739,60,0.7730651220684561,20,ocean
SUP-0248,SUP-0244,owns,56105.089307166825,90,0.7657249957335803,17,ocean
SUP-0383,SUP-0031,supplies,1406972.9706759725,60,0.9351813731842755,16,ocean
SUP-0476,SUP-0155,ships_via,15973318.462137256,60,0.6426181445091348,2,air
SUP-0057,SUP-0364,finances,43887.96637510457,90,0.604298295456137,3,road
SUP-0226,SUP-0122,supplies,3529858.616878635,90,0.9126409438448401,4,road
SUP-0412,SUP-0352,supplies,18897924.50866363,120,0.7110010559694163,3,rail
SUP-0004,SUP-0053,ships_via,2076162.4105174334,60,0.8131750221618914,4,road
SUP-0425,SUP-0230,supplies,886705.7425427281,60,0.7872844071724301,15,ocean
SUP-0198,SUP-0451,ships_via,325070.6100641503,60,0.952944006048493,3,road
SUP-0396,SUP-0263,supplies,3942568.909678008,60,0.8523852586509596,13,ocean
SUP-0300,SUP-0408,ships_via,4730944.458300494,45,0.8602175589823603,6,road
SUP-0468,SUP-0120,supplies,1022738.5968916495,60,0.9226455235369702,19,ocean
SUP-0075,SUP-0092,supplies,3183506.6612117,60,0.903654145813974,8,ocean
SUP-0436,SUP-0242,supplies,640097.0466565074,60,0.9326645413460757,10,ocean
SUP-0283,SUP-0123,supplies,5668979.343865421,45,0.6986401169106641,18,ocean
SUP-0383,SUP-0364,ships_via,382013.0846731063,60,0.7388762354061973,6,road
SUP-0386,SUP-0175,finances,1087169.796174253,30,0.621176614623226,23,ocean
SUP-0289,SUP-0385,supplies,13381781.85107804,90,0.688996577572545,23,ocean
SUP-0226,SUP-0017,ships_via,4194437.135479961,60,0.8254604376042124,36,ocean
SUP-0404,SUP-0170,supplies,4964172.911596803,120,0.7541170061227584,2,air
SUP-0252,SUP-0121,supplies,10209652.99185916,60,0.8132936852968905,5,air
SUP-0487,SUP-0339,finances,45018883.48581134,90,0.48356116348235895,3,road
SUP-0333,SUP-0103,supplies,674081.2034873322,90,0.6761789634710459,36,ocean
SUP-0318,SUP-0243,ships_via,1091532.723569725,90,0.8069586337848613,16,ocean
SUP-0291,SUP-0180,supplies,33352715.787753165,90,0.8574896630633544,17,ocean
SUP-0121,SUP-0369,supplies,4412597.539569552,45,0.8489440357064074,20,ocean
SUP-0374,SUP-0184,ships_via,3949810.44912393,60,0.8097575835096374,8,ocean
SUP-0123,SUP-0345,ships_via,261526.87386418466,90,0.9013012988706748,1,air
SUP-0307,SUP-0044,supplies,751054.3160704053,60,0.9805066360849326,14,ocean
SUP-0397,SUP-0375,finances,404537.9410815793,90,0.888831210269494,16,ocean
SUP-0225,SUP-0319,finances,436554.72607618413,90,0.9192571465001604,11,road
SUP-0494,SUP-0082,ships_via,163269.5822159207,45,0.5832658596368441,9,ocean
SUP-0081,SUP-0054,supplies,121306.02547456416,45,0.874182475380696,25,ocean
SUP-0105,SUP-0161,supplies,425666.3891954687,90,0.8052922293936067,4,road
SUP-0151,SUP-0494,ships_via,3554727.8165076347,90,0.8475935852344261,2,air
SUP-0485,SUP-0132,ships_via,593266.2645969345,90,0.7683698368463203,4,road
SUP-0267,SUP-0237,supplies,2173551.4901404763,90,0.8987844118746015,2,air
SUP-0134,SUP-0223,supplies,2464972.9937650706,45,0.9138349924371666,17,ocean
SUP-0482,SUP-0147,supplies,204965.4728248261,30,0.9122501517196177,4,road
SUP-0206,SUP-0232,supplies,285452.8131075189,60,0.7399838988618825,1,air
SUP-0133,SUP-0087,supplies,25799202.76483957,60,0.7892136260991928,12,ocean
SUP-0454,SUP-0333,finances,1498463.3035770485,90,0.6336369723542175,3,air
SUP-0077,SUP-0079,ships_via,125989.37895724212,90,0.8430049709379661,5,rail
SUP-0480,SUP-0284,owns,12875724.683551814,90,0.8674577497603569,6,road
SUP-0022,SUP-0159,ships_via,1236600.8790370433,60,0.8997636400002346,22,ocean
SUP-0283,SUP-0289,supplies,7360952.058477354,60,0.640673865720364,25,ocean
SUP-0291,SUP-0273,ships_via,19700728.4786955,60,0.7073755740679386,5,road
SUP-0475,SUP-0316,finances,128542.56442977968,45,0.8092332202900949,1,air
SUP-0464,SUP-0302,ships_via,194849.33800067691,30,0.9437210030877264,18,ocean
SUP-0421,SUP-0136,supplies,3146553.0180575787,60,0.9445803905906871,20,ocean
SUP-0457,SUP-0294,ships_via,566907.2524845675,60,0.9178113651702701,10,ocean
SUP-0433,SUP-0113,supplies,10920930.93220561,30,0.9429757206281346,13,ocean
SUP-0256,SUP-0194,supplies,9283851.814595098,90,0.7562074575121736,3,air
SUP-0434,SUP-0107,supplies,458684.15024883545,90,0.3877880897094667,10,road
SUP-0385,SUP-0267,supplies,169059.05546994138,30,0.6598234671873869,4,road
SUP-0193,SUP-0389,finances,58206.32676996228,90,0.7049601274147612,7,road
SUP-0440,SUP-0302,supplies,4203692.551766815,30,0.9283711154375306,5,road
SUP-0015,SUP-0048,supplies,4350023.9068107465,60,0.9109222813731406,5,road
SUP-0051,SUP-0038,ships_via,346339.3261967162,90,0.9028297603911362,23,ocean
SUP-0082,SUP-0158,finances,3318524.4784635617,60,0.8320631871043638,10,ocean
SUP-0267,SUP-0294,supplies,3112190.404212061,90,0.813162821327912,3,air
SUP-0037,SUP-0140,supplies,1271815.8389456759,60,0.9000323791591599,14,ocean
SUP-0112,SUP-0497,supplies,18808962.30001018,45,0.9223068611018272,7,ocean
SUP-0121,SUP-0295,ships_via,2877977.3683753107,60,0.8491313218517986,22,ocean
SUP-0121,SUP-0447,finances,4921040.845947466,60,0.8101873340947537,6,road
SUP-0027,SUP-0462,supplies,921235.4698781841,45,0.7576668554257614,14,ocean
SUP-0112,SUP-0048,finances,10393805.805802042,60,0.7130289289955828,4,road
SUP-0138,SUP-0439,ships_via,8500518.900788486,45,0.8216151199297868,14,ocean
SUP-0379,SUP-0025,ships_via,1473173.3034411008,60,0.9394218083069963,3,air
SUP-0294,SUP-0052,supplies,725007.1237195055,60,0.84987697519476,5,road
SUP-0157,SUP-0270,finances,620372.4518250077,90,0.5036563559563901,2,air
SUP-0070,SUP-0270,supplies,253308.9789555862,90,0.5637041069127894,4,road
SUP-0256,SUP-0324,supplies,5077171.699272331,90,0.9532226763487113,2,air
SUP-0157,SUP-0018,supplies,448960.7140014758,90,0.9111213514870209,9,ocean
SUP-0348,SUP-0053,supplies,59453503.30980251,60,0.6883868010510313,15,ocean
SUP-0112,SUP-0396,supplies,42516101.75567746,90,0.9473519338558116,2,air
SUP-0498,SUP-0295,supplies,1380164.417206184,90,0.7003710691704239,2,air
SUP-0047,SUP-0187,supplies,72550.45409153825,90,0.6013069155267418,10,air
SUP-0417,SUP-0091,supplies,23004.85922563766,90,0.8452507971797681,21,rail
SUP-0338,SUP-0107,ships_via,9447.361302319636,120,0.7778865798529554,5,road
SUP-0336,SUP-0153,ships_via,2040082.95218613,60,0.9025994905963308,7,road
SUP-0446,SUP-0242,supplies,8119274.0821853,120,0.7114498738440823,4,air
SUP-0225,SUP-0407,supplies,317174.5648611991,60,0.8959140884053641,13,ocean
SUP-0357,SUP-0217,supplies,2021847.8210358983,30,0.8154704327008817,3,air
SUP-0264,SUP-0218,ships_via,376932.15915220045,45,0.7659624437384333,2,air
SUP-0342,SUP-0471,ships_via,320849.3507423671,60,0.7465947791087684,8,road
SUP-0276,SUP-0046,supplies,628115.6416567893,30,0.9068967733481874,23,ocean
SUP-0491,SUP-0016,finances,32377242.14240799,45,0.5468798329564659,9,road
SUP-0161,SUP-0496,ships_via,383229.416642269,60,0.523284270935023,11,rail
SUP-0365,SUP-0474,finances,15239775.11802275,90,0.6731371572933654,33,ocean
SUP-0083,SUP-0201,ships_via,296759.95068669034,45,0.703967018739306,13,ocean
SUP-0023,SUP-0117,supplies,8463811.875739217,60,0.9457118043393632,11,road
SUP-0351,SUP-0061,finances,74266.26481581255,90,0.5492365445014448,2,air
SUP-0109,SUP-0072,finances,17425224.869353056,90,0.7829286009312842,2,road
SUP-0007,SUP-0446,finances,151860.8703741183,90,0.9240844901480154,11,road
SUP-0318,SUP-0370,finances,2362426.177986138,60,0.9014183555406353,18,ocean
SUP-0305,SUP-0422,finances,800056.4411550539,120,0.8413696693060683,17,ocean
SUP-0319,SUP-0261,ships_via,195466.80266210064,90,0.8301178109195645,2,air
SUP-0227,SUP-0328,supplies,44477235.34214341,60,0.7042449411609751,9,ocean
SUP-0416,SUP-0447,supplies,926027.2556246342,30,0.9226144115692516,10,ocean
SUP-0006,SUP-0178,ships_via,3967592.509269154,60,0.8644809040922323,14,ocean
SUP-0079,SUP-0271,ships_via,687607.5791736702,90,0.8499255381206874,13,ocean
SUP-0188,SUP-0144,supplies,5002930.260201147,90,0.9172584887402494,6,ocean
SUP-0490,SUP-0252,supplies,2458433.8998433216,90,0.8840734461347715,5,air
SUP-0360,SUP-0106,owns,75026.34168853085,120,0.6866754958577896,11,ocean
SUP-0258,SUP-0103,supplies,5422713.198180646,90,0.9918939307868532,8,road
SUP-0474,SUP-0178,supplies,4681655.895974184,45,0.7594085995457973,10,ocean
SUP-0460,SUP-0474,ships_via,25489900.14114042,30,0.8105945216341779,3,air
SUP-0052,SUP-0135,supplies,1795832.0914731286,45,0.8057151606427144,20,ocean
SUP-0264,SUP-0332,supplies,172564.8405247361,45,0.9074474952159542,19,ocean
SUP-0475,SUP-0285,ships_via,20584.46705942139,30,0.7028384118726887,12,ocean
SUP-0093,SUP-0300,owns,1429126.9184385838,60,0.9482770325641101,12,rail
SUP-0078,SUP-0065,supplies,285322.29115130374,90,0.5620726045046446,6,road
SUP-0175,SUP-0395,supplies,16776.976048688768,30,0.8426838237076693,4,road
SUP-0484,SUP-0392,supplies,881207.9319224065,90,0.8798644720312521,8,ocean
SUP-0110,SUP-0050,ships_via,330293451.2378087,120,0.8859517592107742,10,ocean
SUP-0317,SUP-0197,supplies,1523659.7803439933,45,0.8085294485804336,8,rail
SUP-0132,SUP-0433,supplies,14028952.653564863,30,0.8438515089693434,14,ocean
SUP-0368,SUP-0118,ships_via,36489800.99337383,60,0.7744661901448285,9,road
SUP-0445,SUP-0250,owns,33523.857838282114,90,0.8812477217103724,4,air
SUP-0020,SUP-0413,supplies,2281754.744944652,90,0.9122692696976433,3,road
SUP-0188,SUP-0401,supplies,1009086.1615353689,30,0.8567903137635993,29,ocean
SUP-0289,SUP-0193,ships_via,8519832.92418968,90,0.7939141961158419,13,ocean
SUP-0091,SUP-0356,supplies,1471234.179776985,90,0.6995140915173883,18,ocean
